molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,sd_pchembl,n_measurements,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name,inchi_key
CHEMBL5433532,,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,IC50,=,376.2,nM,6.42,0.0000,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,NWJIIYMBFWROHY-UHFFFAOYSA-N
CHEMBL5403080,,CN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-c3cnn(C)c3)cc1)=C2c1ccc(O)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,RKNFSUBBTUQGQK-UHFFFAOYSA-N
CHEMBL5424929,,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-c4cnn(C)c4)cc2)=C3c2ccc(O)cc2)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,UFAAMRVCDKNNPU-UHFFFAOYSA-N
CHEMBL5436713,,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-c3cnn(C)c3)cc1)=C2c1ccc(O)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,GMHMRPMPVHMELZ-UHFFFAOYSA-N
CHEMBL5419649,,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(-c3cnn(C)c3)cc1)=C2c1ccc(O)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,OTWRRAJKUOTPCS-UHFFFAOYSA-N
CHEMBL5394007,,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)N(CC(F)(F)F)c5ccccc5)C3O4)cc2)cn1,IC50,=,89.8,nM,7.05,0.0000,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,FPZBBIRHMHUYGI-UHFFFAOYSA-N
CHEMBL5414261,,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-c4cnn(C)c4)cc2)=C3c2ccc(O)cc2)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,IRONDAGYHCRTTF-UHFFFAOYSA-N
CHEMBL5414659,,CN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,XOGZVAARDUEXLB-UHFFFAOYSA-N
CHEMBL5423258,,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,IC50,=,21.8,nM,7.66,0.0000,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,JCZHWVONQTUZII-UHFFFAOYSA-N
CHEMBL5423781,,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,IC50,=,543.62,nM,6.26,0.0000,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,RVQVGZNOVRVKAT-UHFFFAOYSA-N
CHEMBL5428681,,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,IC50,=,101.12,nM,7.00,0.0000,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,AWHHRNMFBYJONG-UHFFFAOYSA-N
CHEMBL5404063,,O=S(=O)(C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1,IC50,=,37.73,nM,7.42,0.0000,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,KVXXNOUZPPJCEE-UHFFFAOYSA-N
CHEMBL5398724,,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,BIOMLVRHYLMAGL-UHFFFAOYSA-N
CHEMBL5423408,,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1cnn(C)c1)=C2c1ccc(O)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,IKEBYIPCJXMDRR-UHFFFAOYSA-N
CHEMBL5394879,,CCN(c1ccccc1)S(=O)(=O)C1CC2OC1C(c1ccc(O)cc1)=C2c1cnn(C)c1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,SVMFGZMHFCJDPQ-UHFFFAOYSA-N
CHEMBL5432102,,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1cnn(C)c1)=C2c1ccc(O)cc1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,FVAOGIJQWXOYGN-UHFFFAOYSA-N
CHEMBL5398866,,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(O)cc1)=C2c1cnn(C)c1,IC50,,,,,,1,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,NXOYATPUAWOAFT-UHFFFAOYSA-N
CHEMBL1358,FULVESTRANT,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,IC50,,,,,,2,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,VWUXBMIQPBEWFH-WCCTWKNTSA-N
CHEMBL5396802,,COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,IC50,,,,,,2,CHEMBL5326436,Inhibition of human recombinant aromatase using ARO as substrate,A,CHEMBL5325416,Eur J Med Chem,2023,CHEMBL1978,Aromatase,SCNJQFZSGJGVDA-UHFFFAOYSA-N
CHEMBL5430760,,CCCCCCCCN1C(=O)CCC(c2ccncc2)C1=O,IC50,=,941889596.52,nM,,,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,OPIWTXHGNYJUDY-UHFFFAOYSA-N
CHEMBL5430301,,CN1C(=O)CCC(c2ccncc2)C1=O,IC50,=,2009092.81,nM,,,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,PDRDHSBIQMQYCO-UHFFFAOYSA-N
CHEMBL5430284,,CCCCCCCCCCC1(c2ccncc2)CCC(=O)N(CC)C1=O,IC50,=,933254300.8,nM,,,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,COITVNGZLBZQQW-UHFFFAOYSA-N
CHEMBL5404029,,CCCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,IC50,=,224.91,nM,6.65,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,XKOPQWDIRWRILY-UHFFFAOYSA-N
CHEMBL5426628,,Nc1ccc(C23CC(C2)C(=O)N(Cc2ccccc2)C3=O)cc1,IC50,=,97.05,nM,7.01,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,HFTKDYKJDAOHOX-UHFFFAOYSA-N
CHEMBL5422087,,CCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,8994.98,nM,5.05,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,BRIOBWMINFTUHC-UHFFFAOYSA-N
CHEMBL5396371,,CCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,2747.89,nM,5.56,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,UJSGFQCCHQUTEE-UHFFFAOYSA-N
CHEMBL5400890,,CCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,790.68,nM,6.10,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,AQBQRUABQPCXJI-UHFFFAOYSA-N
CHEMBL5395351,,CCCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,399.94,nM,6.40,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,OLOJWVADNLRENI-UHFFFAOYSA-N
CHEMBL5425696,,CCCCCCCN1C(=O)CC(c2ccc(N)cc2)C1=O,IC50,=,1193.99,nM,5.92,0.0000,2,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,PCDPSADDIIHSAV-UHFFFAOYSA-N
CHEMBL5440090,,CCCC1(c2ccc(N)cc2)CC(=O)NC1=O,IC50,=,77268.06,nM,4.11,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,HJUUVUVUVMMXKE-UHFFFAOYSA-N
CHEMBL5394223,,CCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,IC50,=,3801.89,nM,5.42,0.0000,2,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,WZEKNTXMXDXSAL-UHFFFAOYSA-N
CHEMBL5431722,,CCCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,IC50,=,1238.8,nM,5.91,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,NXLGMYSOMJBAKL-UHFFFAOYSA-N
CHEMBL5396706,,CCCCCCC1(c2ccc(N)cc2)CCNC1=O,IC50,=,1721.87,nM,5.76,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,VKGQMQODMFRHPW-UHFFFAOYSA-N
CHEMBL5397228,,CCCCCCCC1(c2ccc(N)cc2)CC(=O)NC1=O,IC50,=,33113.11,nM,4.48,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,UTLWBJJLJWBQSI-UHFFFAOYSA-N
CHEMBL116794,,c1ccc2c(Cn3ccnc3)c[nH]c2c1,IC50,=,8689.6,nM,5.06,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,FRADTKAUXQUOIJ-UHFFFAOYSA-N
CHEMBL115899,,CCn1cc(Cn2ccnc2)c2ccccc21,IC50,=,3580.96,nM,5.45,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,KIIFZBAPVHIJQJ-UHFFFAOYSA-N
CHEMBL5394706,,c1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,IC50,=,99.31,nM,7.00,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,KTQMVAFITXRSCK-UHFFFAOYSA-N
CHEMBL5432257,,c1ccc(Cn2cc(Cn3cncn3)c3ccccc32)cc1,IC50,=,314.77,nM,6.50,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,UATRYCOWVUVKJI-UHFFFAOYSA-N
CHEMBL5425433,,c1ccc(Cn2cc(Cn3cnnc3)c3ccccc32)cc1,IC50,=,11246.05,nM,4.95,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,UEVBZEIJIFOQJU-UHFFFAOYSA-N
CHEMBL452018,,Fc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,IC50,=,71.78,nM,7.14,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,ODQXLKIBAWWFRU-UHFFFAOYSA-N
CHEMBL5432998,,c1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,IC50,=,314.77,nM,6.50,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,PZEGQAZOCNYQPI-UHFFFAOYSA-N
CHEMBL5427189,,c1ccc(Cn2cc(Cc3c[nH]nn3)c3ccccc32)cc1,IC50,=,11246.05,nM,4.95,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,KLYPYBLXVKZSPD-UHFFFAOYSA-N
CHEMBL5402030,,Fc1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,IC50,=,204.17,nM,6.69,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,UZKDBTUJWJRVOR-UHFFFAOYSA-N
CHEMBL1997104,,CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)c2cc(Br)ccc21,IC50,=,118.03,nM,6.93,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,ZUWZMYGOOTZWBS-UHFFFAOYSA-N
CHEMBL5439659,,CCn1cc(C(c2ccccc2)n2ccnn2)c2cc(Br)ccc21,IC50,=,3090.3,nM,5.51,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,MKRAFDKROIAAMC-UHFFFAOYSA-N
CHEMBL5414198,,CCn1cc(C(c2ccc(Cl)cc2)n2ccnn2)c2cc(Br)ccc21,IC50,=,8689.6,nM,5.06,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,MFRCFZIKOVJCQQ-UHFFFAOYSA-N
CHEMBL5395094,,Brc1ccccc1Cn1cc(Cn2ccnc2)c2ccccc21,IC50,=,67.45,nM,7.17,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,QDSQCBXGPUEQBI-UHFFFAOYSA-N
CHEMBL5434222,,Brc1cccc(Cn2cc(Cn3ccnc3)c3ccccc32)c1,IC50,=,71.45,nM,7.15,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,VUVWEVSOICPVHG-UHFFFAOYSA-N
CHEMBL488050,,Clc1ccc(Cn2cc(Cn3ccnc3)c3ccccc32)cc1,IC50,=,69.34,nM,7.16,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,ULGBEQNTNFKWJX-UHFFFAOYSA-N
CHEMBL5430016,,Cc1ccc(S(=O)(=O)n2cc(Cn3ccnc3)c3ccccc32)cc1,IC50,=,2197.86,nM,5.66,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,ROJNICRFJOKDRL-UHFFFAOYSA-N
CHEMBL5400511,,Clc1ccc(Cn2cc(Cn3cncn3)c3ccccc32)cc1,IC50,=,181.97,nM,6.74,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,SRVJVLCSGMHFDU-UHFFFAOYSA-N
CHEMBL5432856,,CCN1CCc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,IC50,=,61.52,nM,7.21,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,UEGFYQVEYNRUHE-UHFFFAOYSA-N
CHEMBL5425388,,CCN1CCc2cccc(C(Cc3cccc(Cl)c3)n3ccnc3)c21,IC50,=,109.9,nM,6.96,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,IAHLSJSZLRPGAH-UHFFFAOYSA-N
CHEMBL5409215,,CCN1CCc2cc(Br)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,IC50,=,89.95,nM,7.05,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,QQLVFZVDJNUZBQ-UHFFFAOYSA-N
CHEMBL5436290,,CCN1CCc2cc(Cl)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,IC50,=,62.95,nM,7.20,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,SZRCAHCFGVWZKL-UHFFFAOYSA-N
CHEMBL5416025,,CCN1CCc2cccc(C(Cc3ccc(F)cc3)n3ccnn3)c21,IC50,=,2897.34,nM,5.54,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,JMMIUPHAXQEZCD-UHFFFAOYSA-N
CHEMBL5401017,,CCn1ccc2cccc(C(Cc3ccc(F)cc3)n3ccnc3)c21,IC50,=,61.94,nM,7.21,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,LOTGCHUERAJUDA-UHFFFAOYSA-N
CHEMBL5407480,,CCn1ccc2cccc(C(Cc3cccc(Cl)c3)n3ccnc3)c21,IC50,=,169.82,nM,6.77,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,WSEGFLPZCVCFAB-UHFFFAOYSA-N
CHEMBL5438840,,CCn1ccc2cccc(C(Cc3ccc(Cl)cc3)n3ccnc3)c21,IC50,=,54.95,nM,7.26,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,QPTSBRMWWWJMQZ-UHFFFAOYSA-N
CHEMBL5394067,,CCn1ccc2cccc(C(Cc3ccc(Br)cc3)n3ccnc3)c21,IC50,=,69.98,nM,7.16,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,JBTRRFCWWCBQHJ-UHFFFAOYSA-N
CHEMBL5410174,,CCn1ccc2cc(Br)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,IC50,=,199.99,nM,6.70,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,ACBDXTWPEHKMOI-UHFFFAOYSA-N
CHEMBL5394424,,OC(c1cn(Cc2ccccc2Cl)c2ccccc12)n1ccnc1,IC50,=,53.95,nM,7.27,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,NGBVUYMHBOEJEJ-UHFFFAOYSA-N
CHEMBL5434047,,OC(c1cn(Cc2ccccc2F)c2ccccc12)n1ccnc1,IC50,=,62.7305,nM,7.86,1.3364,2,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,KHQCITGLWUMMFS-UHFFFAOYSA-N
CHEMBL5410534,,OC(c1cn(Cc2cccc(F)c2)c2ccccc12)n1ccnc1,IC50,=,82.04,nM,7.09,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,DQQBRKODWZZMMD-UHFFFAOYSA-N
CHEMBL5400514,,N#Cc1ccc(Cn2cc(C(O)n3ccnc3)c3ccccc32)cc1,IC50,=,50.0,nM,7.30,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,FMQDYYVSDDHPEL-UHFFFAOYSA-N
CHEMBL5393912,,Clc1ccccc1Cn1cc(Cn2ccnn2)c2ccccc21,IC50,=,172.98,nM,6.76,0.0000,1,CHEMBL5376029,Inhibition of human aromatase using ASD as substrate pre-incubated for 5 mins followed by substrate addition and measured after 16 hrs by UV/vis-spectrophotometry,B,CHEMBL5375941,Eur J Med Chem,2017,CHEMBL1978,Aromatase,PDIWXGPHSQSHLM-UHFFFAOYSA-N
