molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,sd_pchembl,n_measurements,assay_chembl_id,assay_description,assay_type,document_chembl_id,document_journal,document_year,target_chembl_id,target_pref_name,inchi_key,bioactivity_class
CHEMBL220829,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccc(Br)cc1,IC50,=,5850.0,nM,5.23,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,ZJHDHIFNJKSKJN-UHFFFAOYSA-N,inactive
CHEMBL220792,,CN(c1ccc([N+](=O)[O-])cc1OCc1ccc(Cl)cc1)S(C)(=O)=O,IC50,=,2400.0,nM,5.62,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,WLTSCVDGUXSQBB-UHFFFAOYSA-N,inactive
CHEMBL220774,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccc(Cl)cc1,IC50,=,290.0,nM,6.54,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,ISPXXDZOEZUNRK-UHFFFAOYSA-N,intermediate
CHEMBL373427,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccc(F)cc1,IC50,=,580.0,nM,6.24,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,ZOEOITJZICIZGG-UHFFFAOYSA-N,intermediate
CHEMBL223421,,CC(C)c1ccc(COc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)cc1,IC50,=,7450.0,nM,5.13,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,POVSVQVSZRPQON-UHFFFAOYSA-N,inactive
CHEMBL224037,,COc1ccc(COc2cc([N+](=O)[O-])ccc2N(C)S(C)(=O)=O)cc1,IC50,=,470.0,nM,6.33,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,UHNAMBHQHKAXBY-UHFFFAOYSA-N,intermediate
CHEMBL223369,,COc1ccc(COc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)cc1,IC50,=,7820.0,nM,5.11,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,BUIWNDZJFZOVHC-UHFFFAOYSA-N,inactive
CHEMBL387386,,Cc1ccc(COc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)cc1,IC50,=,1750.0,nM,5.76,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,XAHOQMQKUWVPLT-UHFFFAOYSA-N,inactive
CHEMBL223162,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1-c1ccccc1,IC50,=,260.0,nM,6.58,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,TYTROJUHNSQTDK-UHFFFAOYSA-N,intermediate
CHEMBL223161,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccc2ccccc2c1,IC50,=,2170.0,nM,5.66,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,HJWRINIEQIUIJI-UHFFFAOYSA-N,inactive
CHEMBL223109,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccc([N+](=O)[O-])cc1,IC50,=,400.0,nM,6.40,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,DSMUWKKTJBCHNY-UHFFFAOYSA-N,intermediate
CHEMBL223108,,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1,IC50,=,2140.0,nM,5.67,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,XDQFGDRBMTXPFY-UHFFFAOYSA-N,inactive
CHEMBL220886,,Cc1ccc(C)c(COc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)c1,IC50,=,370.0,nM,6.43,0.0000,1,CHEMBL952107,Inhibition of aromatase in human SKBR3 cells by tritiated water release assay,B,CHEMBL1143195,J Med Chem,2008,CHEMBL1978,Aromatase,KOHJBCNIVUHEMV-UHFFFAOYSA-N,intermediate
CHEMBL3084324,,COc1ccc([C@](O)(c2cccnc2)c2cc3ccc(OC)cc3o2)cc1,IC50,=,160.0,nM,6.80,0.0000,1,CHEMBL934601,Inhibition of aromatase,B,CHEMBL1144726,J Med Chem,2008,CHEMBL1978,Aromatase,DNPOZLKMPCEZQH-QFIPXVFZSA-N,intermediate
CHEMBL438549,,COc1ccc2c(c1)CCC1C(c3cnc[nH]3)C21,IC50,=,1600.0,nM,5.80,0.0000,1,CHEMBL934601,Inhibition of aromatase,B,CHEMBL1144726,J Med Chem,2008,CHEMBL1978,Aromatase,SVYVZZUTGJVKNX-UHFFFAOYSA-N,inactive
CHEMBL465435,,O=c1ccc2c(o1)CCCC2,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,TUCYOPUMAOACER-UHFFFAOYSA-N,
CHEMBL165,RESVERATROL,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,>,28492.9313,ug.mL-1,4.53,0.1925,9,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,inactive
CHEMBL442813,MARMESIN,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,FWYSBEAFFPBAQU-LBPRGKRZSA-N,
CHEMBL227113,LOLIOLIDE,CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,XEVQXKKKAVVSMW-WRWORJQWSA-N,
CHEMBL512578,MORACIN M,Oc1cc(O)cc(-c2cc3ccc(O)cc3o2)c1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,LHPRYOJTASOZGJ-UHFFFAOYSA-N,
CHEMBL463435,MORACIN I,COc1cc(O)cc(-c2cc3ccc(O)cc3o2)c1CC=C(C)C,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,MRJQFSZVXAESPR-UHFFFAOYSA-N,
CHEMBL463241,MORACIN D,CC1(C)C=Cc2c(O)cc(-c3cc4ccc(O)cc4o3)cc2O1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,CHAAQDMHLLQJRO-UHFFFAOYSA-N,
CHEMBL394855,,O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,ZWTDXYUDJYDHJR-QHHAFSJGSA-N,
CHEMBL253467,ISOBAVACHALCONE,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,DUWPGRAKHMEPCM-IZZDOVSWSA-N,
CHEMBL464428,BROUSSOCHALCONE B,CC(C)=CCc1cc(C(=O)/C=C/c2ccc(O)cc2)c(O)cc1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,BLZGPHNVMRXDCB-UXBLZVDNSA-N,
CHEMBL115452,BROUSSOCHALCONE A,CC(C)=CCc1cc(C(=O)/C=C/c2ccc(O)c(O)c2)c(O)cc1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,FEALTYYKRMRXTG-QPJJXVBHSA-N,
CHEMBL465845,BROUSSONIN F,COc1ccc(CCCc2ccc(O)c(OC)c2)c(OC)c1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,CSYXIPWVEURUOB-UHFFFAOYSA-N,
CHEMBL464472,BROUSSONIN E,COc1ccc(CCCc2ccc(OC)c(O)c2)c(O)c1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,GDCSYNUJDYRGRF-UHFFFAOYSA-N,
CHEMBL463454,BROUSSONIN B,COc1cc(O)ccc1CCCc1ccc(O)cc1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,CJJJQWAYMRTLJT-UHFFFAOYSA-N,
CHEMBL463453,DIHYDROMORIN,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2O)[C@H]1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,QIWOFDHUQPJCJF-LSDHHAIUSA-N,
CHEMBL463452,GANCAONIN P,CC(C)=CCc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,OCIIFJFJVOTFTN-UHFFFAOYSA-N,
CHEMBL9323,DIHYDROKAEMPFEROL,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,PADQINQHPQKXNL-LSDHHAIUSA-N,
CHEMBL469444,BAVACHIN,CC(C)=CCc1cc2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,OAUREGNZECGNQS-IBGZPJMESA-N,
CHEMBL463256,,CC(C)=CCc1cc([C@H]2Oc3c(CC=C(C)C)c(O)cc(O)c3C(=O)[C@@H]2O)ccc1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,WFHBGCVPESHDKZ-BJKOFHAPSA-N,
CHEMBL463168,,Oc1ccc([C@@H]2CCc3ccc(O)cc3O2)cc1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,YXMLGIGHGPSEKA-AWEZNQCLSA-N,
CHEMBL463255,,COc1cc(O)c2c(c1CC=C(C)C)O[C@H](c1ccc(O)cc1O)CC2,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,NKWZCXSFJQEDSE-IBGZPJMESA-N,
CHEMBL463254,,COc1cc(O)ccc1CCCc1ccc(O)c(CC=C(C)C)c1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,TXWULZGRVGVEDI-UHFFFAOYSA-N,
CHEMBL457263,,CC(C)=CCc1c(O)ccc(CCCc2ccc(O)cc2)c1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,WZEOJTUGVWIAGT-UHFFFAOYSA-N,
CHEMBL453448,,Oc1ccc(CCCc2ccc(O)cc2O)cc1,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,OKSKNGMIUSMMMM-UHFFFAOYSA-N,
CHEMBL456062,,CC(C)=CCc1cc([C@@H]2CCc3ccc(O)cc3O2)ccc1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,HORNIGLAKNPZGF-IBGZPJMESA-N,
CHEMBL457262,,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c2c1=O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,SFMXXEOUUFGNQC-OVCLIPMQSA-N,
CHEMBL457261,,CC(C)=CCC/C(C)=C/Cc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,IC50,>,40.0,ug.mL-1,,,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,DMSHSZYADCTYHE-VGOFMYFVSA-N,
CHEMBL454705,ALBANOL A,CC1=C[C@@H]2c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O[C@]3(c4ccc(O)cc4O)Oc4cc(O)ccc4[C@@H](C1)C23,IC50,=,7500.0,nM,5.12,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,MJJWBJFYYRAYKU-WLKQUGLZSA-N,inactive
CHEMBL465881,MORACIN N,CC(C)=CCc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O,IC50,=,31100.0000,nM,4.51,0.0000,2,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,WBSCSIABHGPAMC-UHFFFAOYSA-N,inactive
CHEMBL465880,MORACHALCONE A,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O,IC50,=,4600.0,nM,5.34,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,NXBYIJSAISXPKJ-WEVVVXLNSA-N,inactive
CHEMBL465879,BROUSSONIN A,COc1ccc(CCCc2ccc(O)cc2)c(O)c1,IC50,=,30000.0,nM,4.52,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,MSNVBURPCQDLEP-UHFFFAOYSA-N,inactive
CHEMBL9352,NARINGENIN,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,IC50,=,2949.2900,nM,6.18,1.0351,10,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,FTVWIRXFELQLPI-ZDUSSCGKSA-N,intermediate
CHEMBL464007,BROUSSOFLAVONOL F,CC(C)=CCc1cc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)ccc1O,IC50,=,9700.0,nM,5.01,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,KNMMNUQOUANAJS-UHFFFAOYSA-N,inactive
CHEMBL457686,,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1O)CC2=O,IC50,=,3400.0,nM,5.47,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,JJOUBYOHNYJCOU-IBGZPJMESA-N,inactive
CHEMBL458395,,O=C1C[C@@H](c2ccc(O)cc2O)Oc2cc(O)cc(O)c21,IC50,=,2200.0,nM,5.66,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,QBLQLKNOKUHRCH-ZDUSSCGKSA-N,inactive
CHEMBL457680,,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,IC50,=,400.0,nM,6.40,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,CGKWSLSAYABZTL-UHFFFAOYSA-N,intermediate
CHEMBL457679,ISOLICOFLAVONOL,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,IC50,=,100.0,nM,7.00,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,PGCKDCPTJAQQSQ-UHFFFAOYSA-N,intermediate
CHEMBL457678,,CC(C)(O)C1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2O)CC3=O)O1,IC50,=,100.0,nM,7.00,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,JXVOAHGNNBAJCD-ZENAZSQFSA-N,intermediate
CHEMBL458188,DEMETHYLMORACIN I,CC(C)=CCc1c(O)cc(O)cc1-c1cc2ccc(O)cc2o1,IC50,=,31100.0,nM,4.51,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,KDDIWXQFRQYXCG-UHFFFAOYSA-N,inactive
CHEMBL514745,,C/C(=C\Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2O)c1O)COC(=O)/C=C/c1ccc(O)cc1,IC50,=,500.0,nM,6.30,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,XXQUTHYOIGFGPG-MPKNGZDBSA-N,intermediate
CHEMBL463638,ISOGEMICHALCONE C,COc1cc(/C=C/C(=O)OC/C(C)=C/Cc2c(O)ccc(C(=O)/C=C/c3ccc(O)cc3O)c2O)ccc1O,IC50,=,7100.0,nM,5.15,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,OFKHJNZDWNKYOY-MNYVGDBSSA-N,inactive
CHEMBL458187,,CC(C)=CCC/C(C)=C/Cc1c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c2c1=O,IC50,=,24000.0,nM,4.62,0.0000,1,CHEMBL949646,Inhibition of aromatase from human placental microsomes,B,CHEMBL1156356,J Nat Prod,2001,CHEMBL1978,Aromatase,GRRICQNASNJYBZ-VIZOYTHASA-N,inactive
CHEMBL169,URSOLIC ACID,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,IC50,=,32000.0,nM,4.50,0.0000,2,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,WCGUUGGRBIKTOS-GPOJBZKASA-N,inactive
CHEMBL487887,URSONIC ACID,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,IC50,>,500000.0,nM,,,1,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,MUCRYNWJQNHDJH-OADIDDRXSA-N,
CHEMBL264924,,C[C@H]1[C@H](C)CC[C@]2(C(=O)NCCCN3CCN(CCCN)CC3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,IC50,>,500000.0,nM,,,1,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,QMUZXPQETORSJB-NUMWABAPSA-N,
CHEMBL270215,,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)NCCCN5CCN(CCCN)CC5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,IC50,>,500000.0,nM,,,1,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,IUJKWMKQXCXZKK-BLNYKQIKSA-N,
CHEMBL454421,,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)NC(C)(C)[C@@H]5CC[C@]43C)[C@H]12,IC50,>,500000.0,nM,,,1,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,YRCGVDWNLBAYIE-OADIDDRXSA-N,
CHEMBL486853,,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)O)CC[C@]32C)[C@@]1(C)CCC#N,IC50,>,500000.0,nM,,,1,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,SXPZSMMJUUHTBE-MTCIRRIFSA-N,
CHEMBL487888,,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC/C(=N\O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,IC50,>,500000.0,nM,,,1,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,FMHWMOZSBSUIPO-KTSBXWNTSA-N,
CHEMBL28,APIGENIN,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,=,3199.4680,nM,5.70,0.4406,5,CHEMBL978974,"Inhibition of aromatase in human placental microsomes assessed as tritiated water release after 15 mins using [1-beta, 3H]androstenedione as substrate by scintillation counting",B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,KZNIFHPLKGYRTM-UHFFFAOYSA-N,inactive
CHEMBL410525,O-ACETYLURSOLIC ACID,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,IC50,=,42.7,ug.mL-1,,,1,CHEMBL978975,Inhibition of aromatase,B,CHEMBL1156709,Eur J Med Chem,2008,CHEMBL1978,Aromatase,PHFUCJXOLZAQNH-OTMOLZNZSA-N,
CHEMBL459502,,COc1ccc(C(Cn2ccnc2)Sc2ccc(Cl)c(Cl)c2)cc1,IC50,=,25.0,nM,7.60,0.0000,1,CHEMBL1011777,Inhibition of human aromatase-mediated conversion of [1beta3H]androstenedione to estrone by liquid scintillation counting in presence of NADPH,B,CHEMBL1139349,J Med Chem,2009,CHEMBL1978,Aromatase,RUUOJGYNYNPAKU-UHFFFAOYSA-N,active
CHEMBL459503,,Oc1cc2c(cc1C(c1ccc3c(c1)OCO3)n1ccnc1)OCO2,IC50,=,24.9,nM,7.60,0.0000,1,CHEMBL1011777,Inhibition of human aromatase-mediated conversion of [1beta3H]androstenedione to estrone by liquid scintillation counting in presence of NADPH,B,CHEMBL1139349,J Med Chem,2009,CHEMBL1978,Aromatase,SADZUGZPRKRGTC-UHFFFAOYSA-N,active
CHEMBL513615,,Oc1cc2c(cc1C(c1ccc(F)cc1)n1ccnc1)OCO2,IC50,=,5.3,nM,8.28,0.0000,1,CHEMBL1011777,Inhibition of human aromatase-mediated conversion of [1beta3H]androstenedione to estrone by liquid scintillation counting in presence of NADPH,B,CHEMBL1139349,J Med Chem,2009,CHEMBL1978,Aromatase,WOTHQAYNAPHLDM-UHFFFAOYSA-N,active
CHEMBL496777,,O=Cc1c(Cn2ccnc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,IC50,=,190.3,nM,6.72,0.0000,1,CHEMBL1011777,Inhibition of human aromatase-mediated conversion of [1beta3H]androstenedione to estrone by liquid scintillation counting in presence of NADPH,B,CHEMBL1139349,J Med Chem,2009,CHEMBL1978,Aromatase,QEODFJMVDIPNKP-UHFFFAOYSA-N,intermediate
CHEMBL495565,,Cc1nc2ccc(Cl)c(-n3ccnc3)c2cc1CCn1ccnc1,IC50,=,96.0,nM,7.02,0.0000,1,CHEMBL1011777,Inhibition of human aromatase-mediated conversion of [1beta3H]androstenedione to estrone by liquid scintillation counting in presence of NADPH,B,CHEMBL1139349,J Med Chem,2009,CHEMBL1978,Aromatase,IYLACPJLCQDSFP-UHFFFAOYSA-N,active
